id,match_id,content,bowler,batsman,over,ball,lemmatized,ball_type,shot_type,region
60660000000,128748,"CHANCE? No, wide of the man at square leg. Prasidh Krishna bangs it into the wicket, on off, Jamie Smith sets up for the pull but is early into the shot. Gets it right off the toe end of the bat and it goes uppishly towards square leg where Karun Nair leaps to his right but the ball evades his outstretched right hand. They cross.",Prasidh Krishna,Jamie Smith,33,4,"chance ? no , wide of the man at square leg . prasidh krishna bang it into the wicket , on off , jamie smith set up for the pull but is early into the shot . get it right off the toe end of the bat and it go uppishly towards square leg where karun nair leap to his right but the ball evades his outstretched right hand . they cross .",[],['pull'],[]
60630000000,128748,"Prasidh goes into the wicket but only gets it as high as the waist, on off and middle, Brook pulls it to the right of deep square leg for a run.",Prasidh Krishna,Harry Brook,33,3,"prasidh go into the wicket but only get it a high a the waist , on off and middle , brook pull it to the right of deep square leg for a run .",[],['pull'],['deep square leg']
60600000000,128748,"Banged in short again, around the ribs, Smith plays a controlled pull all along the ground to the left of deep fine leg for a single.",Prasidh Krishna,Jamie Smith,33,2,"banged in short again , around the rib , smith play a controlled pull all along the ground to the left of deep fine leg for a single .",['short'],['pull'],['fine leg']
60590000000,128748,"SIX! 'Catch it' is the call but it sails over! Prasidh Krishna bends his back, digs it in short, around leg, Smith swivels inside the line and hooks it well over Ravindra Jadeja at deep fine leg for a six.",Prasidh Krishna,Jamie Smith,33,1,"six ! 'catch it ' is the call but it sail over ! prasidh krishna bend his back , dig it in short , around leg , smith swivel inside the line and hook it well over ravindra jadeja at deep fine leg for a six .",['short'],['hook'],['fine leg']
60560000000,128748,"FIFTY FOR SMITH! A counter-attacking knock after England were under pressure early in the day. First half-century of the series for Jamie and his 5th overall in Test cricket. This is floated up, fuller and on middle, Jamie Smith steps out and clips it to the right of mid on for a single.",Ravindra Jadeja,Jamie Smith,32,6,"fifty for smith ! a counter-attacking knock after england were under pressure early in the day . first half-century of the series for jamie and his 5th overall in test cricket . this is floated up , fuller and on middle , jamie smith step out and clip it to the right of mid on for a single .",['fuller'],[],['mid on']
60520000000,128748,"Flatter and fuller, on off, Jamie stays leg side and guides it to backward point.",Ravindra Jadeja,Jamie Smith,32,5,"flatter and fuller , on off , jamie stay leg side and guide it to backward point .",['fuller'],[],"['backward point', 'point']"
60510000000,128748,"Sliding on with the arm, short and around leg, Jamie nudges it to mid-wicket.",Ravindra Jadeja,Jamie Smith,32,4,"sliding on with the arm , short and around leg , jamie nudge it to mid-wicket .",['short'],[],[]
60460000000,128748,"Drags the length back, on off, Smith looks to punch it past the man at silly point but Yashasvi Jaiswal gets low to make the stop on the bounce.",Ravindra Jadeja,Jamie Smith,32,3,"drag the length back , on off , smith look to punch it past the man at silly point but yashasvi jaiswal get low to make the stop on the bounce .",[],[],['point']
60440000000,128748,"Angled in, full and straight, Jamie Smith blocks it out with a straight bat.",Ravindra Jadeja,Jamie Smith,32,2,"angled in , full and straight , jamie smith block it out with a straight bat .",['full'],[],[]
60410000000,128748,"With a slip and a silly point in place, this is darted in from around the wicket, short and on off, Brook presses back and pushes it wide of point for a single.",Ravindra Jadeja,Harry Brook,32,1,"with a slip and a silly point in place , this is darted in from around the wicket , short and on off , brook press back and push it wide of point for a single .",['short'],[],['point']
60370000000,128748,"FOUR! Cracked down the ground! Make that 23 runs off this over! Krishna pitches it fuller and around off, Jamie Smith leans forward and smacks the ball straight down the ground for a boundary. Jamie Smith has leapfrogged to 49 off just 38 balls, and England now trail by 427 runs.",Prasidh Krishna,Jamie Smith,31,6,"four ! cracked down the ground ! make that 23 run off this over ! krishna pitch it fuller and around off , jamie smith lean forward and smack the ball straight down the ground for a boundary . jamie smith ha leapfrogged to 49 off just 38 ball , and england now trail by 427 run .",['fuller'],[],[]
60290000000,128748,WIDE! Playing with the batter's ego here! Too short and over the head height outside off. Jamie Smith lets it be. Wide called.,Prasidh Krishna,Jamie Smith,31,6,wide ! playing with the batter 's ego here ! too short and over the head height outside off . jamie smith let it be . wide called .,['short'],[],[]
60220000000,128748,"FOUR! Brilliant batting this! The counterattack from England is on and Ben Stokes enjoys this aggression from the dressing room! Moves outside leg, does Smith and Prasidh Krishna follows him by banging it short and on the leg stump. Jamie Smith backs away and pulls it hard to deep mid-wicket for another boundary. This is aggression personified.",Prasidh Krishna,Jamie Smith,31,5,"four ! brilliant batting this ! the counterattack from england is on and ben stokes enjoys this aggression from the dressing room ! move outside leg , doe smith and prasidh krishna follows him by banging it short and on the leg stump . jamie smith back away and pull it hard to deep mid-wicket for another boundary . this is aggression personified .",['short'],['pull'],[]
60200000000,128748,"FOUR! A flurry of boundaries for Smith! Krishna gets a bit too predictable as he again bowls a short ball, on off. Jamie Smith has enough time to get on top of it, and he pulls it to the right of mid-wicket for a boundary.",Prasidh Krishna,Jamie Smith,31,4,"four ! a flurry of boundary for smith ! krishna get a bit too predictable a he again bowl a short ball , on off . jamie smith ha enough time to get on top of it , and he pull it to the right of mid-wicket for a boundary .",['short'],['pull'],[]
60120000000,128748,"SIX! What a shot! Bangs it short on middle, Jamie Smith picks the length early, creates a stable base and pulls it aerially. Clears deep square leg with ease as the ball sails into the stands for a six.",Prasidh Krishna,Jamie Smith,31,3,"six ! what a shot ! bang it short on middle , jamie smith pick the length early , creates a stable base and pull it aerially . clear deep square leg with ease a the ball sail into the stand for a six .",['short'],['pull'],['deep square leg']
60090000000,128748,"FOUR! Clear intent by these two! Short ball, on the bodyline, Jamie Smith stands tall, swivels and pulls it behind square on the leg side for a boundary.",Prasidh Krishna,Jamie Smith,31,2,"four ! clear intent by these two ! short ball , on the bodyline , jamie smith stand tall , swivel and pull it behind square on the leg side for a boundary .",['short'],['pull'],['behind square']
60020000000,128748,"Around off, forced towards the right of mid off by Smith.",Prasidh Krishna,Jamie Smith,31,1,"around off , forced towards the right of mid off by smith .",[],[],['mid off']
59970000000,128748,"Siraj bowls with a cross seam, 140 kph, on a length, Harry Brook gets right behind it and blocks it out.",Mohammed Siraj,Harry Brook,30,6,"siraj bowl with a cross seam , 140 kph , on a length , harry brook get right behind it and block it out .",[],[],[]
59950000000,128748,"Good length, at off, stabbed on the strip.",Mohammed Siraj,Harry Brook,30,5,"good length , at off , stabbed on the strip .",['good length'],[],[]
33310000000,128748,"FOUR! Cracked down the ground! Make that 23 runs off this over! Krishna pitches it fuller and around off, Jamie Smith leans forward and smacks the ball straight down the ground for a boundary. Jamie Smith moves to 49 and England trail by 427 runs.",Prasidh Krishna,Jamie Smith,31,6,"four ! cracked down the ground ! make that 23 run off this over ! krishna pitch it fuller and around off , jamie smith lean forward and smack the ball straight down the ground for a boundary . jamie smith move to 49 and england trail by 427 run .",['fuller'],[],[]
33280000000,128748,WIDE! Playing with the batter's ego here! Too short and over the head height outside off. Jamie Smith lets it be. Wide called.,Prasidh Krishna,Jamie Smith,31,6,wide ! playing with the batter 's ego here ! too short and over the head height outside off . jamie smith let it be . wide called .,['short'],[],[]
33250000000,128748,"FOUR! Brilliant batting this! The counterattack from England is on and Ben Stokes enjoys this aggression from the dressing room! Moves outside leg, does Smith and Prasidh Krishna follows him by banging it short and on the leg stump. Jamie Smith backs away and pulls it hard to deep mid-wicket for another boundary. This is aggression personified.",Prasidh Krishna,Jamie Smith,31,5,"four ! brilliant batting this ! the counterattack from england is on and ben stokes enjoys this aggression from the dressing room ! move outside leg , doe smith and prasidh krishna follows him by banging it short and on the leg stump . jamie smith back away and pull it hard to deep mid-wicket for another boundary . this is aggression personified .",['short'],['pull'],[]
